EmployeeID,Name,Age,Gender,Department,JobTitle,City,Education,YearsOfExperience,Salary,Bonus,PerformanceScore,PerformanceRating,JoiningDate,Email,Phone
EMP14626,Sofia Ahmed,51.0,MALE,ADMIN,ux designer,Doha,b.com,19.0,836453.0,481153.0,9.5,A+,2023-07-03,sofia.ahmed5516@outlook.com,1098621671
EMP14270,Ashley Zhou,43.0,FEMALE,OPERATIONS,procurement manager,Austin,B.Sc,32.0,2714617.0,68728.0,9.0,D,2022-01-29,ashley.zhou7488@hotmail.com,0030742674
EMP12863,Suresh Chaudhry,34.0,FEMALE,IT,database admin,Singapore,mba,33.0,2476120.0,250073.0,6.2,d,2016-06-13,suresh.chaudhry9767@hotmail.com,2818897801
EMP13093,Hana Davis,22.0,MALE,OPERATIONS,database admin,Bristol,MBA,12.0,1459616.0,107831.0,4.1,poor,2017-05-15,hana.davis9439@outlook.com,6022081825
EMP10866,Karim Chatterjee,48.0,male,FINANCE,Intern,Manama,B.Arch,8.0,873939.0,100446.0,4.8,C,2008-06-17,invalid_email,9042066888
EMP10226,Sophia Ibrahim,55.0,F,logistics,Business Analyst,Surat,mba,,1956901.0,231450.0,7.2,b,2005-11-25,sophia.ibrahim332@gmail.com,7448704503
EMP14477,Omar Sheikh,32.0,MALE,Logistics,intern,Sharjah,B.Sc,7.0,2970219.0,82773.0,9.5,a+,2022-11-27,omar.sheikh5348@gmail.com,4753521776
EMP10758,John Singh,46.0,Other,logistics,database admin,Jakarta,Post Graduate,24.0,2098832.0,172842.0,1.2,A+,2008-01-12,john.singh9734@company.org,0612233274
EMP14188,Hassan Martin,41.0,m,Admin,Operations Manager,New York,BTech,1.0,2828904.0,179922.0,4.0,excellent,2021-10-01,hassan.martin4282@outlook.com,3657079232
EMP13477,Kiran Rodriguez,40.0,male,OPERATIONS,logistics coordinator,Manama,BCA,4.0,1002881.0,84711.0,2.5,b,2018-11-27,kiran.rodriguez3134@hotmail.com,4973272888
EMP11007,Rahul Huang,59.0,M,Legal,business analyst,Shanghai,mba,17.0,1829578.0,262647.0,4.0,poor,,rahul.huang3920@gmail.com,0481578711
EMP14463,Ali Zhou,25.0,Other,Operations,qa engineer,Toronto,diploma,36.0,4137590.0,368851.0,4.2,,2022-11-07,ali.zhou5572@hotmail.com,5225203298
EMP12312,Fang Lewis,30.0,M,CUSTOMER SUPPORT,VP,New York,BTECH,3.0,845733.0,167736.0,9.7,POOR,2014-03-31,fang.lewis8702@yahoo.com,8011950474
EMP12991,Karim Reddy,52.0,female,finance,Security Analyst,Dallas,BTech,29.0,276561.0,202518.0,2.8,Poor,2016-12-17,karim.reddy1362@yahoo.com,
EMP14280,Robert Bose,53.0,OTHER,engineering,legal counsel,Dallas,B.Tech,8.0,4002557.0,270076.0,5.0,d,,robert.bose9114@company.org,3484278557
EMP12035,Sunita Perez,38.0,FEMALE,Marketing,Logistics Coordinator,Philadelphia,BCA,20.0,827506.0,inf,6.7,d,2013-02-19,sunita.perez5825@company.org,3720837772
EMP14717,Noah Gupta,29.0,male,Sales,director,Tokyo,BTECH,9.0,1731282.0,464024.0,4.5,A-,2023-11-13,,8019717926
EMP14566,Juan Hernandez,-5.0,F,Marketing,Logistics Coordinator,Houston,LLB,20.0,3003569.0,387845.0,8.2,A-,2023-04-06,juan.hernandez8240@outlook.com,4155994254
EMP13148,Aarav Huang,58.0,Other,IT,cloud architect,New York,B.Tech.,28.0,4387226.0,490595.0,9.0,poor,2017-08-04,aarav.huang2677@outlook.com,3426263099
EMP12952,Fatima Sanchez,58.0,male,Human Resources,Marketing Specialist,Kuala Lumpur,DIPLOMA,5.0,692320.0,379602.0,9.5,A,2016-10-21,fatima.sanchez524@yahoo.com,1301206203
EMP13884,Nadia Menon,,M,r&d,PRODUCT MANAGER,Calgary,BE,23.0,2439312.0,449906.0,,b,2020-07-14,nadia.menon3089@company.org,5464207628
EMP14498,Anjali Kumar,33.0,f,Quality,Software Engineer,Adelaide,mba (finance),25.0,2209330.0,241207.0,7.6,A,2022-12-28,anjali.kumar1848@yahoo.com,5835253638
EMP13929,Sarah Taylor,54.0,F,LOGISTICS,Procurement Manager,Bristol,llb,18.0,4278258.0,389089.0,1.2,a+,2020-09-18,,0867141415
EMP10840,Luis Das,50.0,Female,engineering,network engineer,Los Angeles,PHD,10.0,2005855.0,341846.0,8.4,GOOD,2008-05-10,luis.das1037@company.org,8066780297
EMP14994,Isabella Flores,58.0,other,Sales,software engineer,Glasgow,BCA,32.0,4653396.0,41543.0,8.4,c,2024-12-22,isabella.flores5971@gmail.com,7769863917
EMP12500,John Sheikh,42.0,Male,Logistics,operations manager,Jaipur,MBA,23.0,2800103.0,395029.0,2.1,GOOD,2014-12-31,john.sheikh6227@yahoo.com,0904122641
EMP13775,Pooja Wilson,,M,SALES,SENIOR DEVELOPER,Sharjah,BSc,25.0,559149.0,24982.0,2.1,,2020-02-06,pooja.wilson5907@company.org,2466773413
EMP10454,Lucas Rodriguez,35.0,MALE,CUSTOMER SUPPORT,data scientist,Abu Dhabi,MBBS,12.0,2679552.0,297052.0,5.6,a,2006-10-24,lucas.rodriguez3098@yahoo.com,6840510154
EMP11655,Lakshmi Bukhari,47.0,MALE,Operations,QA Engineer,Dubai,B.E,14.0,1921266.0,,3.6,,2011-08-14,lakshmi.bukhari9038@company.org,4678900515
EMP12674,Pooja Chaudhry,49.0,F,procurement,Financial Analyst,Chennai,Ph.D,23.0,2396433.0,486625.0,7.1,c,2015-09-11,pooja.chaudhry7363@company.org,2507049210
EMP10899,Aarav White,33.0,F,Operations,data scientist,San Antonio,PHD,19.0,3868943.0,-inf,5.6,EXCELLENT,2008-08-05,aarav.white2739@gmail.com,2013990622
EMP10460,Mariam Lopez,25.0,Female,Admin,procurement manager,Houston,BBA,28.0,3091668.0,72370.0,5.5,a+,2006-11-02,,5416313490
EMP13384,Isabella Menon,56.0,male,logistics,Procurement Manager,Jeddah,MBA (HR),31.0,4809007.0,144090.0,5.7,POOR,2018-07-14,isabella.menon1546@company.org,3848075846
EMP13014,Emily Lewis,56.0,other,Legal,SECURITY ANALYST,Ottawa,BTECH,16.0,1876125.0,324519.0,5.5,excellent,2017-01-20,emily.lewis8392@hotmail.com,8114399380
EMP14881,Rahul Yang,61.0,Other,QUALITY,Data Analyst,Sheffield,MBA (HR),13.0,4786566.0,238916.0,6.9,b,2024-07-10,rahul.yang2637@gmail.com,9368924607
EMP14013,Sarah Lewis,38.0,M,R&D,director,Riyadh,BE,12.0,-inf,209185.0,5.1,a,2021-01-18,sarah.lewis7157@gmail.com,7583205780
EMP13956,Kavya Liu,52.0,F,Admin,Data Scientist,Bangkok,B.Tech.,3.0,2103124.0,184738.0,5.9,,2020-10-27,kavya.liu7563@gmail.com,6972669851
EMP12218,Oliver Khan,44.0,f,Customer Support,Marketing Specialist,Singapore,bba,23.0,1696287.0,264814.0,5.3,b,2013-11-14,oliver.khan8219@gmail.com,1801717448
EMP14008,Rania Bose,42.0,Other,logistics,SALES EXECUTIVE,Jakarta,B.Tech,11.0,4321226.0,494045.0,9.6,a+,2021-01-11,rania.bose8157@hotmail.com,2189854451
EMP10987,Arjun Bukhari,32.0,F,Customer Support,Data Scientist,Abu Dhabi,BSc,21.0,3371059.0,449734.0,9.4,A+,2008-12-11,arjun.bukhari6105@hotmail.com,3475580682
EMP13121,Rajesh Shah,56.0,f,MARKETING,network engineer,Brisbane,M.Sc,18.0,1181298.0,413410.0,4.4,POOR,2017-06-25,rajesh.shah3147@hotmail.com,5234477617
EMP12333,Mia Huang,61.0,F,Operations,operations manager,San Antonio,Ph.D,12.0,4614486.0,386147.0,3.9,Poor,2014-05-01,mia.huang4387@outlook.com,2578842393
EMP10635,Xiao Yang,52.0,m,ENGINEERING,Sales Executive,Chicago,B.E,2.0,4585412.0,180581.0,9.5,D,2007-07-16,xiao.yang4911@company.org,3814764392
EMP10197,Wang Joshi,,OTHER,operations,Data Scientist,Philadelphia,BTech,8.0,2686792.0,89931.0,7.8,GOOD,2005-10-14,wang.joshi6756@outlook.com,0844682357
EMP14350,Liu Nair,33.0,other,Logistics,director,Jaipur,MBA,18.0,4605271.0,486714.0,2.7,EXCELLENT,2022-05-26,liu.nair1175@yahoo.com,0219638680
EMP10447,Faisal Shah,59.0,M,Procurement,intern,Bangkok,mba (finance),10.0,4414363.0,49167.0,3.4,d,2006-10-14,faisal.shah4495@gmail.com,9670722578
EMP13267,Chen Martin,45.0,Other,CUSTOMER SUPPORT,data analyst,Hyderabad,MBBS,21.0,4707435.0,24208.0,3.8,A-,2018-01-24,chen.martin5694@outlook.com,0475635662
EMP12868,Nour Siddiqui,24.0,F,Admin,TEAM LEAD,Manchester,MBA (HR),1.0,4079850.0,228633.0,1.3,a,2016-06-20,nour.siddiqui4535@outlook.com,7479970165
EMP12087,Ali Rao,59.0,OTHER,FINANCE,Database Admin,Dammam,bba,18.0,3664242.0,90851.0,7.7,good,2013-05-06,ali.rao7572@gmail.com,2209549362
EMP14400,Michael Martin,28.0,female,Finance,QA Engineer,Bangkok,Diploma,25.0,2280481.0,372324.0,1.6,a+,2022-08-07,michael.martin6637@outlook.com,2893066707
EMP14932,Wei Yang,46.0,OTHER,Logistics,cloud architect,Seoul,bba,31.0,4447751.0,178179.0,8.7,a,2024-09-22,wei.yang7370@hotmail.com,9934939281
EMP10990,Rahul Harris,54.0,other,QUALITY,network engineer,Kolkata,mba (finance),8.0,inf,415443.0,1.6,a,2008-12-16,rahul.harris6043@gmail.com,3293392565
EMP11840,Wei Chaudhry,29.0,F,sales,SCRUM MASTER,Jaipur,PHD,22.0,1288480.0,125434.0,8.8,Good,2012-05-10,wei.chaudhry2972@company.org,4687854040
EMP11998,Sara Mukherjee,59.0,male,OPERATIONS,data analyst,Shanghai,diploma,7.0,3881815.0,430359.0,,POOR,2012-12-27,sara.mukherjee616@hotmail.com,5911883858
EMP11203,Ethan Robinson,58.0,OTHER,CUSTOMER SUPPORT,DevOps Engineer,Kuwait City,B.Sc,2.0,inf,93662.0,1.2,POOR,2009-10-23,ethan.robinson3255@yahoo.com,4950830310
EMP14296,Sara Zhou,24.0,MALE,Admin,Business Analyst,Perth,PhD,20.0,4223992.0,152195.0,7.0,A,2022-03-08,sara.zhou1029@company.org,3590238387
EMP11914,Rajesh Davis,39.0,f,IT,ux designer,Nottingham,B.Tech,13.0,1270216.0,28248.0,1.7,a,2012-08-27,rajesh.davis5694@yahoo.com,6991776839
EMP12955,Rahul Williams,21.0,m,quality,ux designer,Philadelphia,mba (finance),15.0,4719250.0,251456.0,7.9,D,2016-10-26,rahul.williams2964@company.org,7112233202
EMP10348,Dina Pillai,43.0,MALE,Customer Support,SECURITY ANALYST,Beijing,mba,23.0,1755292.0,27266.0,9.8,d,2006-05-22,dina.pillai7239@yahoo.com,7761105758
EMP11197,Kavya Johnson,58.0,female,LOGISTICS,Database Admin,Los Angeles,PHD,25.0,-inf,361234.0,3.8,A-,2009-10-14,kavya.johnson2500@hotmail.com,8064934050
EMP10029,Ali Harris,53.0,FEMALE,Logistics,Intern,Austin,BE,9.0,1447095.0,128054.0,6.6,A+,2005-02-10,ali.harris4939@company.org,7438625137
EMP10515,Priya Anderson,52.0,male,LOGISTICS,ux designer,Nottingham,MBA (HR),35.0,4958414.0,161399.0,8.4,B,2007-01-22,priya.anderson5963@outlook.com,6372382167
EMP10458,Valentina Khan,41.0,female,legal,SALES EXECUTIVE,Vancouver,BTech,17.0,637572.0,,1.6,,2006-10-30,valentina.khan9543@hotmail.com,6222155963
EMP13601,Xiao Chen,48.0,Male,it,PROJECT MANAGER,Pune,Ph.D,1.0,3552668.0,145955.0,5.5,A,2019-05-27,xiao.chen759@company.org,4369421165
EMP11974,Sunita Williams,53.0,MALE,SALES,Scrum Master,Liverpool,M.Tech,19.0,4304862.0,433702.0,1.8,B,2012-11-22,sunita.williams4109@gmail.com,2681537520
EMP14375,Anjali Rizvi,,MALE,R&D,Network Engineer,Houston,B.Com,34.0,4178037.0,467526.0,9.4,d,,anjali.rizvi624@company.org,6467384181
EMP13746,Ava Sanchez,22.0,Other,sales,legal counsel,San Diego,BTECH,6.0,4240408.0,144604.0,,a+,2019-12-25,ava.sanchez8853@hotmail.com,5656147350
EMP12108,Chen Davis,43.0,OTHER,Finance,logistics coordinator,Toronto,B.Tech,27.0,4951805.0,465117.0,6.1,C,2013-06-06,chen.davis6826@yahoo.com,3838895613
EMP12142,Sara Farooq,32.0,male,procurement,Project Manager,Manila,Post Graduate,13.0,1288262.0,241165.0,9.6,b,2013-07-26,sara.farooq4091@company.org,3555815586
EMP13353,Kiran Hassan,44.0,FEMALE,operations,database admin,New York,M.Sc,37.0,4873766.0,341108.0,5.0,Good,2018-05-30,kiran.hassan322@gmail.com,9101882671
EMP10268,Wei Sheikh,27.0,M,LOGISTICS,software engineer,Chicago,PhD,35.0,4949845.0,482069.0,8.9,POOR,2006-01-26,wei.sheikh907@gmail.com,2622537087
EMP13116,Kiran Nair,,m,procurement,Project Manager,Bangkok,Ph.D,11.0,2684898.0,87460.0,6.8,A,,kiran.nair4718@yahoo.com,3833109558
EMP13554,John Malik,23.0,Male,OPERATIONS,Team Lead,Leeds,BCA,24.0,2838696.0,30596.0,2.2,Poor,2019-03-20,john.malik4965@gmail.com,4984329903
EMP13868,Faisal Lewis,43.0,FEMALE,SALES,operations manager,Manchester,MCA,6.0,2325757.0,293655.0,5.9,A,2020-06-21,faisal.lewis9548@gmail.com,2601554007
EMP12890,Emma Siddiqui,21.0,male,LOGISTICS,SECURITY ANALYST,Jaipur,Post Graduate,11.0,3284101.0,256422.0,9.9,poor,2016-07-23,emma.siddiqui7632@gmail.com,
EMP13452,Ting Anderson,54.0,other,Legal,VP,Calgary,bba,10.0,2000236.0,314004.0,3.6,A,2018-10-22,ting.anderson9548@outlook.com,1292919945
EMP11443,Suresh White,31.0,female,Sales,data analyst,Hyderabad,BTech,11.0,1285487.0,400625.0,3.6,c,2010-10-08,suresh.white7233@yahoo.com,1515444055
EMP11552,Karim Perez,32.0,f,legal,Data Scientist,Chennai,Diploma,37.0,2761634.0,309874.0,999.0,good,2011-03-17,karim.perez3816@company.org,6230225519
EMP10934,Hana Verma,48.0,F,R&D,director,Chicago,B.Com,15.0,3028404.0,60686.0,7.7,A+,2008-09-25,hana.verma1966@outlook.com,2408863012
EMP10911,Jessica Garcia,29.0,f,operations,VP,New York,Post Graduate,9.0,1492457.0,35871.0,,Poor,2008-08-22,jessica.garcia8226@gmail.com,8992608043
EMP11622,Meena Ramirez,56.0,f,Procurement,network engineer,Houston,MBA (HR),0.0,500.0,109053.0,6.6,POOR,2011-06-27,meena.ramirez1622@company.org,5926656402
EMP12668,Valentina Ali,40.0,female,sales,Procurement Manager,Bristol,BCA,35.0,-inf,134327.0,5.5,poor,2015-09-02,valentina.ali3019@yahoo.com,5589321192
EMP13224,Robert Mehta,34.0,M,customer support,SECURITY ANALYST,Montreal,M.Sc,32.0,1385688.0,189390.0,8.3,POOR,2017-11-23,,2463794578
EMP10441,Aarav Taylor,25.0,F,admin,procurement manager,Manila,M.Com,22.0,4089499.0,281234.0,1.8,A-,2006-10-05,aarav.taylor9241@company.org,2816221885
EMP13960,Sunita Rodriguez,59.0,M,Procurement,Procurement Manager,Chennai,MBA,6.0,1867071.0,473563.0,8.8,POOR,2020-11-02,sunita.rodriguez5982@company.org,6412310290
EMP12542,Jose Zhou,27.0,female,marketing,SCRUM MASTER,San Diego,post graduate,16.0,4684810.0,83511.0,7.0,Good,,,8458870826
EMP14937,Rania Martin,31.0,MALE,IT,Scrum Master,Jeddah,M.Tech,19.0,3850565.0,182384.0,6.3,excellent,2024-09-29,rania.martin6677@gmail.com,
EMP12874,Ethan Farooq,60.0,F,procurement,software engineer,Sharjah,mba (finance),11.0,823748.0,483926.0,4.3,excellent,2016-06-29,ethan.farooq4408@company.org,0164082319
EMP10699,Rajesh Thomas,24.0,f,Marketing,Business Analyst,Leeds,MCA,4.0,449538.0,496983.0,6.8,good,2007-10-17,rajesh.thomas982@hotmail.com,7099166075
EMP12788,Michael Wu,38.0,male,Operations,data analyst,Perth,mba (finance),3.0,4585879.0,30395.0,8.2,c,2016-02-25,michael.wu8220@hotmail.com,
EMP12930,Sophia Huang,59.0,Other,ADMIN,Intern,Shanghai,BCA,6.0,2940861.0,44285.0,2.1,GOOD,2016-09-19,sophia.huang4357@company.org,2384294227
EMP10788,Michael Banerjee,38.0,other,OPERATIONS,PRODUCT MANAGER,Calgary,B.Tech,21.0,2252404.0,215416.0,4.1,A,2008-02-24,michael.banerjee8480@company.org,9922625136
EMP12384,Kiran Rodriguez,50.0,OTHER,ENGINEERING,UX Designer,Manchester,post graduate,7.0,1152745.0,460601.0,5.1,Good,2014-07-14,kiran.rodriguez6158@gmail.com,7845669948
EMP10589,Ting Rizvi,45.0,Female,Engineering,Procurement Manager,Birmingham,BTECH,16.0,1914949.0,239743.0,9.8,GOOD,2007-05-10,ting.rizvi423@gmail.com,8565880800
EMP14694,Bilal Sanchez,,f,customer support,logistics coordinator,Beijing,M.Sc,7.0,4505519.0,413863.0,9.6,a+,2023-10-10,bilal.sanchez5201@yahoo.com,0094641979
EMP12778,Hassan White,27.0,f,operations,intern,Seoul,B.Arch,17.0,850736.0,69713.0,8.8,,2016-02-10,hassan.white1827@gmail.com,5713593089
EMP10395,Amit White,32.0,OTHER,procurement,Director,Toronto,DIPLOMA,36.0,1897989.0,28604.0,5.5,GOOD,2006-07-30,amit.white5067@hotmail.com,7526575667
EMP12858,Chen Anderson,33.0,Male,CUSTOMER SUPPORT,PROJECT MANAGER,Mumbai,DIPLOMA,37.0,3462610.0,458328.0,1.2,C,2016-06-06,chen.anderson6919@hotmail.com,1469142256
EMP10743,Bilal Farooq,46.0,other,marketing,procurement manager,Phoenix,BCA,7.0,4239654.0,100599.0,7.7,A-,2007-12-21,bilal.farooq6742@yahoo.com,
EMP11815,Yusuf Patel,23.0,other,ADMIN,business analyst,Shanghai,MBA,19.0,4853452.0,267882.0,4.1,a+,2012-04-04,yusuf.patel2522@outlook.com,6715566895
EMP12652,David Smith,58.0,male,Procurement,director,Surat,MBBS,inf,847324.0,9999999999.0,6.9,Good,2015-08-10,david.smith2085@outlook.com,1687979528
EMP13874,Sarah Hussain,35.0,OTHER,Logistics,network engineer,Shanghai,MBA (HR),25.0,4346924.0,401230.0,7.2,,2020-06-29,sarah.hussain3084@company.org,8209194921
EMP11296,Michael Verma,23.0,MALE,LOGISTICS,Data Scientist,Sheffield,MBA (HR),5.0,524205.0,99531.0,9.2,A,2010-03-08,michael.verma6880@hotmail.com,1325168811
EMP11272,Ava Hashmi,37.0,male,Customer Support,Project Manager,New York,MBA,4.0,706377.0,461527.0,2.0,D,2010-02-01,ava.hashmi412@company.org,8997439994
EMP13225,Michael Hernandez,21.0,Male,CUSTOMER SUPPORT,VP,Calgary,PHD,25.0,,44913.0,6.2,c,2017-11-24,michael.hernandez1111@outlook.com,8749403704
EMP14877,Mariam Thomas,29.0,male,ENGINEERING,SALES EXECUTIVE,Manchester,MBBS,20.0,1547347.0,416287.0,3.6,a,2024-07-04,mariam.thomas5399@company.org,6081074312
EMP12670,Amit Mukherjee,30.0,Female,FINANCE,Data Scientist,Jakarta,PhD,33.0,1608016.0,367291.0,5.7,poor,2015-09-05,amit.mukherjee7188@hotmail.com,1919577411
EMP11528,Mohammed Mukherjee,34.0,m,ENGINEERING,VP,Liverpool,BSc,1.0,2303270.0,63593.0,3.7,POOR,2011-02-10,mohammed.mukherjee2951@company.org,1187378598
EMP10670,Wei Huang,55.0,MALE,SALES,Database Admin,Jaipur,M.Tech,19.0,3616994.0,148398.0,7.0,D,2007-09-05,wei.huang4680@outlook.com,5010687086
EMP10799,Karim Patel,31.0,male,it,PRODUCT MANAGER,Brisbane,B.Arch,5.0,2827367.0,31866.0,8.1,Poor,2008-03-11,,3016686968
EMP11817,Ethan Jackson,30.0,female,ADMIN,SENIOR DEVELOPER,Kolkata,BCA,19.0,4789931.0,396334.0,7.8,d,2012-04-07,ethan.jackson9927@gmail.com,8069856263
EMP14872,Layla Patel,39.0,FEMALE,SALES,Network Engineer,Dallas,BSc,5.0,1612819.0,461390.0,2.2,a,2024-06-26,layla.patel9772@outlook.com,5597587621
EMP14764,Sara Perez,49.0,f,Sales,Team Lead,Melbourne,B.Sc,1.0,4066825.0,45009.0,,c,,sara.perez60@yahoo.com,4101032880
EMP14038,Deepak Harris,,m,IT,procurement manager,Singapore,BE,21.0,632373.0,282663.0,6.4,poor,2021-02-24,deepak.harris760@yahoo.com,0906508126
EMP12136,Sarah Yang,33.0,Other,Logistics,Logistics Coordinator,Adelaide,BTECH,24.0,4697853.0,66559.0,3.0,poor,2013-07-17,sarah.yang3234@outlook.com,6444213543
EMP10808,Dina Lopez,53.0,Male,Admin,business analyst,Seoul,Ph.D,18.0,463072.0,242288.0,4.1,,2008-03-25,dina.lopez2733@hotmail.com,7438464906
EMP14214,Amit Reddy,23.0,m,Engineering,PROJECT MANAGER,Edinburgh,mba (finance),32.0,3722241.0,436814.0,3.4,Good,2021-11-08,amit.reddy779@yahoo.com,2082269777
EMP13201,Jessica Gupta,38.0,Female,IT,Marketing Specialist,Abu Dhabi,B.E,17.0,633982.0,280398.0,6.4,C,2017-10-20,jessica.gupta2336@company.org,2355635088
EMP10955,Valentina Joshi,,Female,Procurement,PRODUCT MANAGER,Nottingham,B.E,9.0,2630334.0,432929.0,8.9,C,2008-10-25,valentina.joshi2754@gmail.com,
EMP10746,Sarah White,55.0,Male,Logistics,qa engineer,Los Angeles,diploma,23.0,1140420.0,339117.0,1.9,D,2007-12-25,sarah.white2308@company.org,8529040703
EMP10980,Mia Reddy,38.0,FEMALE,IT,Legal Counsel,Philadelphia,B.Sc,3.0,1517983.0,184856.0,8.3,good,2008-12-01,mia.reddy681@hotmail.com,0698360636
EMP10954,Wei Ansari,58.0,F,ENGINEERING,Sales Executive,Pune,b.com,17.0,2631033.0,226794.0,1.8,d,2008-10-24,wei.ansari51@yahoo.com,4805200805
EMP12301,Noah Thompson,34.0,OTHER,it,cloud architect,Manama,mba,10.0,inf,410607.0,8.1,b,2014-03-15,noah.thompson2281@hotmail.com,3302723605
EMP10913,Sophia Zhao,41.0,f,hr,Operations Manager,Phoenix,Ph.D,25.0,1179968.0,462283.0,8.9,d,2008-08-25,sophia.zhao1221@company.org,7677694156
EMP11397,Robert Hashmi,28.0,OTHER,Human Resources,Team Lead,Brisbane,mba (finance),1.0,744984.0,195761.0,5.3,A-,2010-08-02,robert.hashmi5099@outlook.com,8884379144
EMP10831,Mariam Brown,35.0,MALE,Legal,Marketing Specialist,Nottingham,BE,16.0,,169582.0,3.1,GOOD,2008-04-27,mariam.brown4076@yahoo.com,2386594419
EMP12554,Rahul Hashmi,45.0,other,Logistics,Team Lead,Bangkok,B.Com,29.0,1931599.0,444551.0,2.5,B,2015-03-20,rahul.hashmi6304@company.org,4603876140
EMP14095,Aarav Patel,22.0,Male,MARKETING,Legal Counsel,Surat,B.Com,34.0,1086960.0,450406.0,3.3,good,2021-05-18,aarav.patel8791@company.org,5092898785
EMP12820,Zhang Shah,50.0,male,ENGINEERING,financial analyst,Brisbane,B.Tech.,8.0,2107862.0,376465.0,5.4,a,2016-04-11,zhang.shah7902@outlook.com,3706597510
EMP12067,Hana Miller,33.0,Female,customer support,Cloud Architect,Kuwait City,mba,36.0,1167953.0,89116.0,9.6,poor,2013-04-07,hana.miller9585@hotmail.com,8718424785
EMP11478,Lakshmi Pillai,55.0,f,operations,Procurement Manager,Sydney,BTech,21.0,3607334.0,175829.0,5.8,A,2010-11-29,,9457624993
EMP13679,Bilal Garcia,42.0,male,Procurement,network engineer,Edinburgh,B.Sc,12.0,4202618.0,477646.0,2.5,D,2019-09-18,bilal.garcia4008@company.org,3855591320
EMP14212,Omar Sharma,37.0,Male,Logistics,intern,Hong Kong,MCA,29.0,807954.0,336319.0,1.9,POOR,2021-11-05,omar.sharma3141@yahoo.com,0004780962
EMP11669,Layla Bukhari,26.0,MALE,OPERATIONS,Financial Analyst,Jeddah,PHD,24.0,783148.0,320047.0,8.1,good,2011-09-04,layla.bukhari1627@yahoo.com,2978298380
EMP11681,Mariam Ahmed,61.0,other,Admin,operations manager,Sharjah,BTECH,33.0,1340042.0,457845.0,8.5,a+,2011-09-21,mariam.ahmed9546@outlook.com,7023913179
EMP11335,Anjali Wu,32.0,other,sales,Procurement Manager,Vancouver,B.Com,21.0,514050.0,408052.0,8.1,,2010-05-04,anjali.wu7792@outlook.com,3055644051
EMP10405,Layla Young,40.0,FEMALE,OPERATIONS,UX Designer,Surat,diploma,34.0,1021029.0,247144.0,7.4,A,2006-08-14,layla.young5476@hotmail.com,5755550466
EMP10294,Yang Hassan,21.0,FEMALE,Legal,data analyst,Shanghai,PhD,20.0,3425879.0,,2.9,b,2006-03-05,yang.hassan4527@hotmail.com,0965814679
EMP12906,Pooja Farooq,53.0,M,sales,network engineer,Manama,b.com,26.0,1412696.0,305076.0,6.2,Poor,2016-08-15,pooja.farooq9358@company.org,1893195281
EMP11853,Oliver Gupta,23.0,OTHER,Procurement,Sales Executive,Abu Dhabi,llb,6.0,1682881.0,402193.0,3.4,A+,,oliver.gupta9723@company.org,5476824869
EMP14797,Ava Bose,37.0,M,it,data scientist,Dallas,M.Com,34.0,4375633.0,416789.0,5.6,B,2024-03-09,ava.bose2396@yahoo.com,3141078534
EMP14293,Lin Martinez,,m,engineering,data analyst,Dallas,MBBS,36.0,2026430.0,319465.0,8.8,good,2022-03-04,lin.martinez803@outlook.com,4900953671
EMP10166,Dina Smith,52.0,male,operations,Database Admin,Los Angeles,llb,13.0,4854946.0,281959.0,999.0,D,2005-08-30,dina.smith7196@gmail.com,9719337885
EMP11072,Neha Perez,52.0,Female,OPERATIONS,SALES EXECUTIVE,Melbourne,MBA (HR),33.0,3160940.0,79544.0,3.7,Good,2009-04-14,neha.perez9883@yahoo.com,5340505350
EMP10779,Vikram Martinez,28.0,female,R&D,data scientist,Birmingham,diploma,11.0,4452660.0,435705.0,3.6,POOR,2008-02-11,vikram.martinez2747@gmail.com,4530441222
EMP12633,Maria Rodriguez,,other,sales,PRODUCT MANAGER,Riyadh,B.Tech.,25.0,3683058.0,103279.0,6.0,Good,2015-07-13,maria.rodriguez7138@hotmail.com,9932801203
EMP14771,Zhang Das,24.0,M,ENGINEERING,Operations Manager,Hong Kong,B.Arch,18.0,1044017.0,449845.0,6.1,d,2024-01-31,zhang.das6021@gmail.com,5110960923
EMP12535,Rajesh Zhao,52.0,other,finance,Director,Melbourne,BE,23.0,,178392.0,9.9,C,,rajesh.zhao8943@hotmail.com,4889279968
EMP11323,Anjali Hashmi,30.0,MALE,Quality,Procurement Manager,Beijing,MBBS,34.0,1235790.0,332285.0,3.4,D,2010-04-16,anjali.hashmi6424@yahoo.com,8817122956
EMP12525,Yusuf Alvi,26.0,Male,IT,Product Manager,Adelaide,M.Com,8.0,2001060.0,404680.0,3.2,A+,2015-02-05,yusuf.alvi4412@company.org,3750030801
EMP10360,Lin Sanchez,29.0,f,ADMIN,SECURITY ANALYST,Singapore,B.Com,37.0,1674844.0,20550.0,9.2,D,2006-06-09,lin.sanchez9315@yahoo.com,6403379492
EMP13803,Zhang Harris,27.0,other,Finance,Network Engineer,Adelaide,BTECH,18.0,1079689.0,317423.0,6.4,a,2020-03-18,zhang.harris159@hotmail.com,1655568791
EMP11326,Rahul Williams,30.0,Female,HR,Product Manager,Pune,BBA,30.0,1917158.0,198517.0,4.4,,2010-04-20,rahul.williams3507@yahoo.com,4284332850
